platform,station_id,station_nm,charger_id,operating,open_dt,kw,install_dt,contract_1,contract_2,contract,mixed,address,area_1,area_2,as_div,as_team,sales_div,sales_team,install_rate,facility_type_2,parking_cnt
signet,HNS000441,부산 명지동 명지오션시티엘크루솔마레아파트,HNS00044107,y,2022-11-01,7kW,2022-10-04,보조금,환경부,환경부,혼합,"부산 강서구 명지오션시티12로 10 (명지동, 엘크루솔마레)",부산,강서구,부산,서부산,부산,서부산지점,0.036,아파트,554
signet,HNS000441,부산 명지동 명지오션시티엘크루솔마레아파트,HNS00044108,y,2022-11-01,7kW,2022-10-04,보조금,환경부,환경부,혼합,"부산 강서구 명지오션시티12로 10 (명지동, 엘크루솔마레)",부산,강서구,부산,서부산,부산,서부산지점,0.036,아파트,554
signet,HNS000441,부산 명지동 명지오션시티엘크루솔마레아파트,HNS00044109,y,2022-11-01,7kW,2022-10-04,보조금,환경부,환경부,혼합,"부산 강서구 명지오션시티12로 10 (명지동, 엘크루솔마레)",부산,강서구,부산,서부산,부산,서부산지점,0.036,아파트,554
signet,HNS000441,부산 명지동 명지오션시티엘크루솔마레아파트,HNS00044110,y,2022-11-01,7kW,2022-10-04,보조금,환경부,환경부,혼합,"부산 강서구 명지오션시티12로 10 (명지동, 엘크루솔마레)",부산,강서구,부산,서부산,부산,서부산지점,0.036,아파트,554
signet,HNS000441,부산 명지동 명지오션시티엘크루솔마레아파트,HNS00044111,y,2022-11-01,7kW,2022-10-04,보조금,환경부,환경부,혼합,"부산 강서구 명지오션시티12로 10 (명지동, 엘크루솔마레)",부산,강서구,부산,서부산,부산,서부산지점,0.036,아파트,554
signet,HNS000441,부산 명지동 명지오션시티엘크루솔마레아파트,HNS00044112,y,2022-11-01,7kW,2022-10-04,보조금,환경부,환경부,혼합,"부산 강서구 명지오션시티12로 10 (명지동, 엘크루솔마레)",부산,강서구,부산,서부산,부산,서부산지점,0.036,아파트,554
signet,HNS000441,부산 명지동 명지오션시티엘크루솔마레아파트,HNS00044113,y,2023-04-01,3kW,2023-04-13,보조금,환경부,환경부(23),혼합,"부산 강서구 명지오션시티12로 10 (명지동, 엘크루솔마레)",부산,강서구,부산,서부산,부산,서부산지점,0.036,아파트,554
signet,HNS000441,부산 명지동 명지오션시티엘크루솔마레아파트,HNS00044114,y,2023-04-01,3kW,2023-04-13,보조금,환경부,환경부(23),혼합,"부산 강서구 명지오션시티12로 10 (명지동, 엘크루솔마레)",부산,강서구,부산,서부산,부산,서부산지점,0.036,아파트,554
signet,HNS000441,부산 명지동 명지오션시티엘크루솔마레아파트,HNS00044115,y,2023-04-01,3kW,2023-04-13,보조금,환경부,환경부(23),혼합,"부산 강서구 명지오션시티12로 10 (명지동, 엘크루솔마레)",부산,강서구,부산,서부산,부산,서부산지점,0.036,아파트,554
signet,HNS000441,부산 명지동 명지오션시티엘크루솔마레아파트,HNS00044116,y,2023-04-01,3kW,2023-04-13,보조금,환경부,환경부(23),혼합,"부산 강서구 명지오션시티12로 10 (명지동, 엘크루솔마레)",부산,강서구,부산,서부산,부산,서부산지점,0.036,아파트,554
signet,HNS000441,부산 명지동 명지오션시티엘크루솔마레아파트,HNS00044117,y,2023-04-01,3kW,2023-04-13,보조금,환경부,환경부(23),혼합,"부산 강서구 명지오션시티12로 10 (명지동, 엘크루솔마레)",부산,강서구,부산,서부산,부산,서부산지점,0.036,아파트,554
signet,HNS000441,부산 명지동 명지오션시티엘크루솔마레아파트,HNS00044118,y,2023-04-01,3kW,2023-04-13,보조금,환경부,환경부(23),혼합,"부산 강서구 명지오션시티12로 10 (명지동, 엘크루솔마레)",부산,강서구,부산,서부산,부산,서부산지점,0.036,아파트,554
signet,HNS000441,부산 명지동 명지오션시티엘크루솔마레아파트,HNS00044119,y,2023-04-01,3kW,2023-04-13,보조금,환경부,환경부(23),혼합,"부산 강서구 명지오션시티12로 10 (명지동, 엘크루솔마레)",부산,강서구,부산,서부산,부산,서부산지점,0.036,아파트,554
signet,HNS000441,부산 명지동 명지오션시티엘크루솔마레아파트,HNS00044120,y,2023-04-01,3kW,2023-04-13,보조금,환경부,환경부(23),혼합,"부산 강서구 명지오션시티12로 10 (명지동, 엘크루솔마레)",부산,강서구,부산,서부산,부산,서부산지점,0.036,아파트,554
signet,HNS001457,부산 명지동 명지중학교,HNS00145701,y,2023-03-01,7kW,2023-03-03,투자금,투자금,투자금,단독_7k,"부산 강서구 명지국제6로318번길 54 (명지동, 명지중학교)",부산,강서구,부산,서부산,부산,서부산지점,0.018,기타,56
signet,HNS001360,부산 명지동 명지초등학교,HNS00136001,y,2023-03-01,7kW,2023-01-13,투자금,투자금,투자금,단독_7k,"부산 강서구 명지국제6로 296 (명지동, 명지초등학교)",부산,강서구,부산,서부산,부산,서부산지점,0.021,기타,48
signet,HNS001300,부산 명지동 명호고등학교,HNS00130001,y,2023-03-01,7kW,2023-01-28,투자금,투자금,투자금,단독_7k,"부산 강서구 명지오션시티2로 97 (명지동, 명호고등학교)",부산,강서구,부산,서부산,부산,서부산지점,0.036,기타,55
signet,HNS001300,부산 명지동 명호고등학교,HNS00130002,y,2023-03-01,7kW,2023-01-31,투자금,투자금,투자금,단독_7k,"부산 강서구 명지오션시티2로 97 (명지동, 명호고등학교)",부산,강서구,부산,서부산,부산,서부산지점,0.036,기타,55
signet,HNS001263,부산 명지동 명호중학교,HNS00126301,y,2023-03-01,7kW,2023-01-03,투자금,투자금,투자금,단독_7k,"부산 강서구 명지오션시티2로 100 (명지동, 명호중학교)",부산,강서구,부산,서부산,부산,서부산지점,0.017,기타,60
signet,HNS001518,부산 명지동 명호초등학교,HNS00151801,y,2023-03-01,7kW,2023-03-23,투자금,투자금,투자금,단독_7k,"부산 강서구 명지오션시티2로 41 (명지동, 명호초등학교)",부산,강서구,부산,서부산,부산,서부산지점,0.014,기타,73
signet,HNS001102,부산 명지동 부산학생안전체험관,HNS00110201,y,2023-02-01,7kW,2022-12-12,투자금,투자금,투자금,단독_7k,부산 강서구 영강길17번길 24-2 (명지동),부산,강서구,부산,서부산,부산,서부산지점,0.018,공공시설,57
signet,HNS000585,부산 명지동 삼정그린코아더베스트오피스텔,HNS00058501,y,2022-12-01,7kW,2022-12-02,보조금,환경부,환경부,단독_7k,"부산 강서구 명지국제3로 97 (명지동, 삼정그린코아 더베스트)",부산,강서구,부산,서부산,부산,남부산지점,0.032,오피스텔,432
signet,HNS000585,부산 명지동 삼정그린코아더베스트오피스텔,HNS00058502,y,2022-12-01,7kW,2022-10-05,보조금,환경부,환경부,단독_7k,"부산 강서구 명지국제3로 97 (명지동, 삼정그린코아 더베스트)",부산,강서구,부산,서부산,부산,남부산지점,0.032,오피스텔,432
signet,HNS000585,부산 명지동 삼정그린코아더베스트오피스텔,HNS00058503,y,2022-12-01,7kW,2022-10-05,보조금,환경부,환경부,단독_7k,"부산 강서구 명지국제3로 97 (명지동, 삼정그린코아 더베스트)",부산,강서구,부산,서부산,부산,남부산지점,0.032,오피스텔,432
signet,HNS000585,부산 명지동 삼정그린코아더베스트오피스텔,HNS00058504,y,2022-12-01,7kW,2022-10-05,보조금,환경부,환경부,단독_7k,"부산 강서구 명지국제3로 97 (명지동, 삼정그린코아 더베스트)",부산,강서구,부산,서부산,부산,남부산지점,0.032,오피스텔,432
signet,HNS000585,부산 명지동 삼정그린코아더베스트오피스텔,HNS00058505,y,2022-12-01,7kW,2022-10-08,보조금,환경부,환경부,단독_7k,"부산 강서구 명지국제3로 97 (명지동, 삼정그린코아 더베스트)",부산,강서구,부산,서부산,부산,남부산지점,0.032,오피스텔,432
signet,HNS000585,부산 명지동 삼정그린코아더베스트오피스텔,HNS00058506,y,2022-12-01,7kW,2022-10-08,보조금,환경부,환경부,단독_7k,"부산 강서구 명지국제3로 97 (명지동, 삼정그린코아 더베스트)",부산,강서구,부산,서부산,부산,남부산지점,0.032,오피스텔,432
signet,HNS000585,부산 명지동 삼정그린코아더베스트오피스텔,HNS00058507,y,2022-12-01,7kW,2022-12-03,보조금,환경부,환경부,단독_7k,"부산 강서구 명지국제3로 97 (명지동, 삼정그린코아 더베스트)",부산,강서구,부산,서부산,부산,남부산지점,0.032,오피스텔,432
signet,HNS000585,부산 명지동 삼정그린코아더베스트오피스텔,HNS00058508,y,2022-12-01,7kW,2022-10-08,보조금,환경부,환경부,단독_7k,"부산 강서구 명지국제3로 97 (명지동, 삼정그린코아 더베스트)",부산,강서구,부산,서부산,부산,남부산지점,0.032,오피스텔,432
signet,HNS000585,부산 명지동 삼정그린코아더베스트오피스텔,HNS00058509,y,2022-12-01,7kW,2022-10-08,보조금,환경부,환경부,단독_7k,"부산 강서구 명지국제3로 97 (명지동, 삼정그린코아 더베스트)",부산,강서구,부산,서부산,부산,남부산지점,0.032,오피스텔,432
signet,HNS000585,부산 명지동 삼정그린코아더베스트오피스텔,HNS00058510,y,2022-12-01,7kW,2022-10-08,보조금,환경부,환경부,단독_7k,"부산 강서구 명지국제3로 97 (명지동, 삼정그린코아 더베스트)",부산,강서구,부산,서부산,부산,남부산지점,0.032,오피스텔,432
signet,HNS000585,부산 명지동 삼정그린코아더베스트오피스텔,HNS00058511,y,2022-12-01,7kW,2022-10-08,투자금,투자금,투자금,단독_7k,"부산 강서구 명지국제3로 97 (명지동, 삼정그린코아 더베스트)",부산,강서구,부산,서부산,부산,남부산지점,0.032,오피스텔,432
signet,HNS000585,부산 명지동 삼정그린코아더베스트오피스텔,HNS00058512,y,2022-12-01,7kW,2022-10-08,투자금,투자금,투자금,단독_7k,"부산 강서구 명지국제3로 97 (명지동, 삼정그린코아 더베스트)",부산,강서구,부산,서부산,부산,남부산지점,0.032,오피스텔,432
signet,HNS000585,부산 명지동 삼정그린코아더베스트오피스텔,HNS00058513,y,2022-12-01,7kW,2022-10-05,투자금,투자금,투자금,단독_7k,"부산 강서구 명지국제3로 97 (명지동, 삼정그린코아 더베스트)",부산,강서구,부산,서부산,부산,남부산지점,0.032,오피스텔,432
signet,HNS000585,부산 명지동 삼정그린코아더베스트오피스텔,HNS00058514,y,2022-12-01,7kW,2022-10-08,투자금,투자금,투자금,단독_7k,"부산 강서구 명지국제3로 97 (명지동, 삼정그린코아 더베스트)",부산,강서구,부산,서부산,부산,남부산지점,0.032,오피스텔,432
signet,HNS001461,부산 명지동 신명초등학교,HNS00146101,y,2023-03-01,7kW,2023-01-31,투자금,투자금,투자금,단독_7k,"부산 강서구 명지국제7로 178 (명지동, 신명초등학교)",부산,강서구,부산,서부산,부산,서부산지점,0.016,기타,64
signet,HNS001340,부산 명지동 오션중학교,HNS00134001,y,2023-03-01,7kW,2023-01-28,투자금,투자금,투자금,단독_7k,부산 강서구 명지오션시티1로 221 (명지동),부산,강서구,부산,서부산,부산,서부산지점,0.034,기타,59
signet,HNS001340,부산 명지동 오션중학교,HNS00134002,y,2023-03-01,7kW,2023-01-28,투자금,투자금,투자금,단독_7k,부산 강서구 명지오션시티1로 221 (명지동),부산,강서구,부산,서부산,부산,서부산지점,0.034,기타,59
signet,HNS001212,부산 명지동 오션초등학교,HNS00121201,y,2023-03-01,7kW,2022-12-26,투자금,투자금,투자금,단독_7k,"부산 강서구 명지오션시티6로 72 (명지동, 오션초등학교)",부산,강서구,부산,서부산,부산,서부산지점,0.041,기타,49
signet,HNS001212,부산 명지동 오션초등학교,HNS00121202,y,2023-03-01,7kW,2022-12-26,투자금,투자금,투자금,단독_7k,"부산 강서구 명지오션시티6로 72 (명지동, 오션초등학교)",부산,강서구,부산,서부산,부산,서부산지점,0.041,기타,49
signet,HNS001395,부산 모전리 모전중학교,HNS00139501,y,2023-03-01,7kW,2023-01-28,투자금,투자금,투자금,단독_7k,"부산 기장군 정관읍 정관1로 9 (모전리, 모전중학교)",부산,기장군,부산,동부산,부산,동부산지점,0.03,기타,67
signet,HNS001395,부산 모전리 모전중학교,HNS00139502,y,2023-03-01,7kW,2023-01-28,투자금,투자금,투자금,단독_7k,"부산 기장군 정관읍 정관1로 9 (모전리, 모전중학교)",부산,기장군,부산,동부산,부산,동부산지점,0.03,기타,67
signet,HNS001519,부산 모전리 모전초등학교,HNS00151901,y,2023-03-01,7kW,2023-03-03,투자금,투자금,투자금,단독_7k,부산 기장군 정관읍 정관1로 17 (모전리),부산,기장군,부산,경남양산,부산,동부산지점,0.047,기타,85
signet,HNS001519,부산 모전리 모전초등학교,HNS00151902,y,2023-03-01,7kW,2023-03-03,투자금,투자금,투자금,단독_7k,부산 기장군 정관읍 정관1로 17 (모전리),부산,기장군,부산,경남양산,부산,동부산지점,0.047,기타,85
signet,HNS001519,부산 모전리 모전초등학교,HNS00151903,y,2023-03-01,7kW,2023-03-03,투자금,투자금,투자금,단독_7k,부산 기장군 정관읍 정관1로 17 (모전리),부산,기장군,부산,경남양산,부산,동부산지점,0.047,기타,85
signet,HNS001519,부산 모전리 모전초등학교,HNS00151904,y,2023-03-01,7kW,2023-03-03,투자금,투자금,투자금,단독_7k,부산 기장군 정관읍 정관1로 17 (모전리),부산,기장군,부산,경남양산,부산,동부산지점,0.047,기타,85
signet,HNS001453,부산 모전리 부산해마루학교,HNS00145301,y,2023-03-01,7kW,2023-03-17,투자금,투자금,투자금,단독_7k,부산광역시 기장군 정관읍 모전로 23,부산,기장군,부산,경남양산,부산,동부산지점,0.022,기타,92
signet,HNS001453,부산 모전리 부산해마루학교,HNS00145302,y,2023-03-01,7kW,2023-03-17,투자금,투자금,투자금,단독_7k,부산광역시 기장군 정관읍 모전로 23,부산,기장군,부산,경남양산,부산,동부산지점,0.022,기타,92
signet,HNS001153,부산 모전리 정원초등학교,HNS00115301,y,2023-03-01,7kW,2022-12-17,투자금,투자금,투자금,단독_7k,"부산 기장군 정관읍 정관로 423 (모전리, 정원초등학교)",부산,기장군,부산,동부산,부산,동부산지점,0.039,기타,76
signet,HNS001153,부산 모전리 정원초등학교,HNS00115302,y,2023-03-01,7kW,2022-12-17,투자금,투자금,투자금,단독_7k,"부산 기장군 정관읍 정관로 423 (모전리, 정원초등학교)",부산,기장군,부산,동부산,부산,동부산지점,0.039,기타,76
signet,HNS001153,부산 모전리 정원초등학교,HNS00115303,y,2023-03-01,7kW,2022-12-17,투자금,투자금,투자금,단독_7k,"부산 기장군 정관읍 정관로 423 (모전리, 정원초등학교)",부산,기장군,부산,동부산,부산,동부산지점,0.039,기타,76
signet,HNS001238,부산 문현동 문현여자고등학교,HNS00123801,y,2023-03-01,7kW,2022-12-29,투자금,투자금,투자금,단독_7k,"부산 남구 고동골로 86-41 (문현동, 문현여자고등학교)",부산,남구,부산,동부산,부산,동부산지점,0.029,기타,34
signet,HNS001720,부산 미음동 첨단융복합소재센터,HNS00172001,y,2023-07-01,7kW,2023-05-17,보조금,환경부,환경부(23),단독_7k,"부산 강서구 미음산단5로41번길 21 (미음동, 첨단융복합소재센터)",부산,강서구,부산,서부산,부산,경남중부지점,,상업시설,
